[1.5194805194805194, 'able foresee consequences']
[0.05483405483405484, 'necessary award applicant']
[0.05469003874515686, 'applicant right article']
[0.05433076240529656, '25 july 2000']
[0.054039526258264504, 'claimed compensation pecuniary']
[0.05386995223621364, 'offence shall presumed']
[0.05386995223621364, 'proved guilty according']
[0.05386995223621364, 'shall presumed innocent']
[0.053854875283446714, 'regional court landesgericht']
[0.05374266494919135, 'institution criminal proceedings']
[0.053682707650961614, '43 convention rule']
[0.052532123960695384, 'authorities right respect']
[0.05205275092493138, 'stage proceedings court']
[0.05192280994030266, 'rectification violation convention']
[0.05192280994030266, 'case law awarded']
[0.05192280994030266, 'party incurred order']
[0.05192280994030266, 'seek prevention rectification']
[0.05192280994030266, 'costs expenses injured']
[0.05192280994030266, 'established court obtain']
[0.05192280994030266, 'order seek prevention']
[0.05192280994030266, 'expenses injured party']
[0.05192280994030266, 'incurred order seek']
[0.05192280994030266, 'injured party incurred']
[0.05192280994030266, 'law awarded costs']
[0.051666714795883986, 'presumed innocent proved']
[0.05136457026491391, 'innocent proved guilty']
[0.051078655277324, 'turkey lodged court']
[0.050749770048015674, 'application allocated second']
[0.05047539483629709, 'applicant filed complaint']
[0.050238255679630354, 'remains determined interference']
[0.05014826443397872, 'government did deny']
[0.04983929055493166, 'netherlands government government']
[0.049537763823478104, 'did comply requirements']
[0.04932777412040085, 'breach rights article']
[0.04924704924704924, 'mr kovler mr']
[0.04917916361092144, 'disproportionate legitimate aim']
[0.04914007856663793, 'shown costs actually']
[0.04860809572055772, 'art art 13']
[0.04811379097093382, 'date settlement respect']
[0.047472656168308335, 'exceeded margin appreciation']
[0.047320682659028515, 'march 2005 court']
[0.04730781201369436, 'establish family life']
[0.047234278326715305, 'present case parties']
[0.047099040117300046, '26 february 2003']
[0.04709576138147567, 'march 1997 applicant']
[0.04694677871148459, 'judgment read follows']
[0.04672897196261682, 'adequate just satisfaction']
[0.0466642797469865, 'council europe default']
[0.04664656560298538, 'necessary examine applicants']
[0.0465728964693768, 'comply court order']
[0.046519597344185044, 'government submitted court']
[0.04611094836658747, '2002 applicant filed']
[0.04569855152945532, 'second applicant government']
[0.04545590165890918, 'expenses incurred national']
[0.04520030234315949, 'did claim costs']
[0.04460167699290436, 'rule 53 para']
[0.04455801985340117, 'letter sent applicant']
[0.044553562029085766, 'family life right']
[0.04454162617427923, 'follows charged criminal']
[0.0444634730349016, 'finds breach article']
[0.04426807760141094, 'article 13 article']
[0.04359875995486761, 'life appropriate steps']
[0.04353741496598639, 'law article 13']
[0.04343457216451074, '16 september 1996']
[0.04336075515477509, 'force convention respect']
[0.04236239950525666, 'court public prosecutor']
[0.04233798782670963, 'provides follows rights']
[0.042114545623317554, 'awarded costs expenses']
[0.04182176015060113, 'claims submitted applicants']
[0.041016406562625056, 'discharge positive obligation']
[0.0408859195852254, 'court satisfied applicant']
[0.040654356980887596, 'convention guarantees right']
[0.04018808100440754, 'costs expenses awarded']
[0.03999302901372563, 'mr fischbach mr']
[0.039880469624995175, 'written oral observations']
[0.03974732750242955, 'deprived legal capacity']
[0.03966509680795395, 'decided interests proper']
[0.03937105977922304, '90 applicant complained']
[0.03928201715468796, 'requested court award']
[0.03703703703703704, 'public order health']
[0.03689006466784244, 'person charged offence']
[0.0363789552518255, 'article convention violation']
[0.03614375042946472, 'article convention considers']
[0.03607503607503608, 'needs resources community']
[0.03607503607503608, 'resources community individuals']
[0.03607503607503607, 'sufficiently certain practice']
[0.03529674083609943, 'right control use']
[0.03485808116349988, 'discrimination article 14']
[0.034757248907167436, 'deliberated private 24']
[0.03470619016837505, '12 december 2000']
[0.03462301587301587, 'united kingdom lodged']
[0.03399267399267399, 'applicants claims just']
[0.03373967036479021, 'victim purposes article']
[0.03358260017675053, 'reads follows court']
[0.03317029291055265, 'elected respect united']
[0.03311704168847026, '26 september 2006']
[0.03219433367216618, 'central bank plus']
[0.03219433367216618, 'bank plus percentage']
[0.031898331471892236, 'following entry force']
[0.03183831672203765, 'rules court joint']
[0.031522042779375904, 'matters right legal']
[0.03142209264658244, 'convention circumstances court']
[0.031403940886699504, 'pecuniary damage account']
[0.03134044945891636, 'does consider bound']
[0.03120613324694957, 'reads follows person']
[0.03113014753226393, 'opportunity matters right']
[0.030457986908876074, 'mrs greve mr']
[0.030373666737303098, 'constituted breach article']
[0.03013062932682955, 'respect legal costs']
[0.02958773870994181, 'victims violation article']
[0.02942916296953564, 'refusal allow applicant']
[0.029345071361878087, 'convention rule 61']
[0.029271087944557333, 'majority member states']
[0.029182091441227652, 'years months days']
[0.028730641192647274, 'article convention infringed']
[0.02806122448979592, 'violation article applicant']
[0.027557476537068373, 'conjunction article court']
[0.027231282318024658, 'just satisfaction strasbourg']
[0.027210884353741503, 'applicant state health']
[0.026818256597079117, 'entry force protocol']
[0.026633405782783375, 'complaints article 13']
[0.025391108824482173, 'matter domestic law']
[0.024611194960299232, 'provides follows court']
[0.024230644638807905, 'switzerland judgment strasbourg']
[0.024056895485466915, 'court joint dissenting']
[0.024054421768707483, 'prevention rectification violation']
[0.02336288050573765, 'applicant complaints fall']
[0.022664675626348097, 'mr butkevych mr']
[0.021615572635980802, 'objection failure exhaust']
[0.02158968850698174, 'remainder applicants claims']
[0.021179247078527655, 'claim compensation respect']
[0.020634920634920638, 'court decides award']
[0.019774063471542466, 'pellonp\\xe4\\xe4 president sir']
[0.01706884181110985, 'court considers default']
[0.016665355146180266, 'facts instant case']
[0.016381552621048418, 'composed mr pellonp\\xe4\\xe4']
[0.015642372199749247, 'applicant claims just']
[0.013945578231292517, 'friendly settlement negotiations']
[0.013326587385076761, 'principal judgment court']
[0.01271997197294311, 'prima facie evidence']
[0.008855384282005442, '2003 delivers following']
[0.008551992225461613, 'article 31 convention']
[0.008076273987856012, 'commission examination case']
[0.005509041223326938, 'violation articles 10']
[0.0052836438923395445, 'taken commission examination']
[0.004509379509379509, '1999 panel grand']
[0.0038761943523848283, 'grand chamber rule']
[0.003578751088064092, 'application referred articles']
[0.0033998568481327105, 'applicant months following']
[0.002423191498821751, 'rights commission 11']
[0.0, 'absence effective remedy']
[0.0, 'court declared inadmissible']
[0.0, 'judge district court']
[0.0, 'court accept government']
[0.0, 'mrs palm president']
[0.0, 'code reads follows']
[0.0, 'applicant version events']
[0.0, 'composed mrs palm']
[0.0, 'government maintained court']
[0.0, 'michael boyle elisabeth']
[0.0, 'december 2003 applicant']
[0.0, '2011 rule 59']
[0.0, 'article court notes']
[0.0, 'ferrari bravo mr']
