[1.084081741362965, 'partial reparation court']
[0.047297223585883376, 'inadmissibility ground non']
[0.047200858197421765, 'court took decision']
[0.04689654174190257, '41 convention 63']
[0.0466846043996627, 'exhaustive narrow interpretation']
[0.04644941666478872, 'danger absconding court']
[0.046320270678124956, 'rights guaranteed convention']
[0.04605371743436088, 'arrest warrant issued']
[0.04602356406480118, 'government raised objection']
[0.045537051722618724, 'measure applied respect']
[0.0445582507581861, 'rejects government preliminary']
[0.04434960041945104, 'trial detention extended']
[0.042746686303387335, 'court appeal informed']
[0.04221894943544428, 'challenge lawfulness accordance']
[0.041794371691278906, 'aim provision ensure']
[0.041794371691278906, 'provision ensure arbitrarily']
[0.04155927835051546, 'provision integral scheme']
[0.04155927835051546, 'article virtue paragraph']
[0.04155927835051546, 'integral scheme protection']
[0.04155927835051546, 'paragraph whilst information']
[0.04155927835051546, 'accordance paragraph whilst']
[0.04155927835051546, 'afforded article virtue']
[0.04155927835051546, 'paragraph person arrested']
[0.04155927835051546, 'lawfulness accordance paragraph']
[0.04155927835051546, 'scheme protection afforded']
[0.04155927835051546, 'virtue paragraph person']
[0.04155927835051546, 'deprived liberty provision']
[0.04155927835051546, 'liberty provision integral']
[0.04128359084742908, 'convention 63 article']
[0.041237113402061855, 'applicant lawyer complained']
[0.04101869648785602, 'client receive confidential']
[0.04101869648785602, 'instructions surveillance assistance']
[0.040146184476081384, 'applicant detention lasted']
[0.039694228206746625, 'court ordered release']
[0.03963829480694115, 'applicant guilty charged']
[0.03957940884337432, 'need related entirety']
[0.03957940884337432, 'information conveyed promptly']
[0.03957940884337432, 'arrest content promptness']
[0.03957940884337432, 'arresting officer moment']
[0.03957940884337432, 'conveyed sufficient assessed']
[0.03957940884337432, 'moment arrest content']
[0.03957940884337432, 'related entirety arresting']
[0.03957940884337432, 'entirety arresting officer']
[0.03957940884337432, 'whilst information conveyed']
[0.03957940884337432, 'sufficient assessed case']
[0.03939617083946981, 'ensure presence trial']
[0.039090774166295625, 'information conveyed sufficient']
[0.039090774166295625, 'content promptness information']
[0.039090774166295625, 'promptness information conveyed']
[0.038634106243792175, 'existed reasonable suspicion']
[0.03847998081994725, 'lawfulness detention required']
[0.03777589344599654, 'legal factual grounds']
[0.03694533965922572, 'court does necessary']
[0.03665173022488223, 'government submitted evidence']
[0.03643611891034572, 'censorship applicant correspondence']
[0.03594911460809667, 'rules court decision']
[0.03540423223005969, 'regional court examination']
[0.03510358538563168, 'northern ireland lodged']
[0.0349315907313841, 'domestic remedies present']
[0.03488705697836773, '50 court observes']
[0.034769950362733865, 'proceedings incompatible reasonable']
[0.034383142630565314, 'freedoms convention british']
[0.03422585665658358, 'law government preliminary']
[0.0340955343501694, 'applicant lawyer court']
[0.033891985608023714, 'convention british national']
[0.032540851392103234, 'breach convention follows']
[0.03167010309278351, 'judgment court held']
[0.03122115084768265, 'rule based assumption']
[0.03011645666284841, '87 government submitted']
[0.029887418885079804, 'sufficient afford redress']
[0.029887418885079804, 'available sufficient afford']
[0.029887418885079804, 'redress respect breaches']
[0.029887418885079804, 'afford redress respect']
[0.029887418885079804, 'respect breaches alleged']
[0.02961270016402244, 'allegation ill treatment']
[0.029018709431080567, 'applications release detention']
[0.028840084804738708, 'lawfulness arrest detention']
[0.028611018734064957, 'trial detention based']
[0.028127106163101274, 'receive impart information']
[0.027745259704022588, 'purpose article 35']
[0.02774045843386707, 'causal link alleged']
[0.026464488593670163, 'kingdom government government']
[0.025652060261780445, 'article convention total']
[0.025341776420654386, 'examination applications release']
[0.025253400329203847, 'seriousness offence applicant']
[0.02517934343674284, 'government submitted article']
[0.024979225117450078, 'reasonable time referred']
[0.024965325936199725, 'quantum court notes']
[0.024796527400976667, 'preserve public order']
[0.024621426683282356, 'pecuniary damage allegedly']
[0.023415863135761987, 'non material damage']
[0.023415863135761987, 'compensation non material']
[0.02337433803144247, 'extend detention remand']
[0.02311837474087526, 'jurisdiction examination applications']
[0.022954252577319586, 'time referred article']
[0.022820987902464458, 'austria judgment 27']
[0.022820987902464458, 'neumeister austria judgment']
[0.02093223418702064, 'court power grant']
[0.02093213352030498, 'spent detention pending']
[0.019647510074608746, 'ireland lodged court']
[0.019523587297546822, 'importance right liberty']
[0.0192995517001408, 'article does compel']
[0.019142863022114827, 'chamber declared application']
[0.01812890104495406, 'government delegates commission']
[0.017314345038336443, 'respect alleged breach']
[0.014263895707194676, 'length proceedings question']
[0.0117494323760432, 'appeal instance court']
[0.009836542482590593, 'release detention state']
[0.008792488465057565, 'alleged inter alia']
[0.008170190646997998, '2002 court declared']
[0.0075728649611811125, 'release pre trial']
[0.007483563642000972, '30 march 1998']
[0.00588049652850831, 'proceedings relied article']
[0.004584362231056285, 'supreme court final']
[0.0, 'mr macdonald mr']
[0.0, '1999 article 31']
[0.0, '1994 court held']
[0.0, 'case court awards']
[0.0, 'finally applicant submitted']
[0.0, 'court considers reduction']
[0.0, '94 court reiterates']
[0.0, 'present case detention']
[0.0, 'december 2002 25']
[0.0, 'detention city court']
[0.0, 'nature offences question']
[0.0, 'period spanned investigation']
[0.0, 'accused absconding reoffending']
[0.0, 'penalty years imprisonment']
[0.0, 'kirovskiy district court']
[0.0, 'released undertaking leave']
[0.0, 'period question ended']
[0.0, '20 june 2006']
[0.0, 'court dismissed applications']
[0.0, 'trial detention stating']
[0.0, 'april 2002 court']
[0.0, 'observes applicant spent']
[0.0, '83 court notes']
[0.0, 'acknowledges need criminal']
[0.0, 'assessment period taken']
[0.0, 'available appropriate manner']
[0.0, 'complaint conditions detention']
[0.0, 'course justice legitimate']
[0.0, 'court acknowledges need']
[0.0, 'custody period question']
[0.0, 'errors fact law']
[0.0, 'information collected kept']
[0.0, 'justice legitimate goal']
[0.0, 'need criminal investigations']
[0.0, 'pursued expense substantial']
[0.0, 'secret order prevent']
[0.0, 'tampering evidence undermining']
