[1.0, u'procedure case originated']
[0.0050000000000000001, u'spent detention pending']
[0.0050000000000000001, u'standard compatible human']
[0.0050000000000000001, u'standard lawfulness set']
[0.0050000000000000001, u'state prosecuted international']
[0.0050000000000000001, u'state relevant sufficient']
[0.0050000000000000001, u'submitted parties court']
[0.0050000000000000001, u'suffering inherent detention']
[0.0050000000000000001, u'sufficient justify holding']
[0.0050000000000000001, u'sufficiently strong clear']
[0.0050000000000000001, u'supervision visits justified']
[0.0050000000000000001, u'supreme court final']
[0.0050000000000000001, u'surety bail detention']
[0.0050000000000000001, u'suspicion person arrested']
[0.0050000000000000001, u'tampering evidence undermining']
[0.0050000000000000001, u'time granting provisional']
[0.0050000000000000001, u'treatment agents state']
[0.0050000000000000001, u'trial detention act']
[0.0050000000000000001, u'trial detention extended']
[0.0050000000000000001, u'trial detention thirty']
[0.0050000000000000001, u'turkish nationals mr']
[0.0050000000000000001, u'unless state relevant']
[0.0050000000000000001, u'unspecified date applicant']
[0.0050000000000000001, u'use remedies normally']
[0.0050000000000000001, u'violated shall effective']
[0.0050000000000000001, u'visits supervision visits']
[0.0050000000000000001, u'warranted detention early']
[0.0050000000000000001, u'way efforts judges']
[0.0050000000000000001, u'way supervisory review']
[0.0050000000000000001, u'windows covered metal']
[0.0050000000000000001, u'years imprisonment article']
